CRIMHIST,DISTRICT,MONSEX,NEWCIT,NEWEDUC,NEWRACE,OFFTYPSB,TOTPRISN,AGE
1,42,0,1,1,3,27,51,54
1,4,0,0,3,3,13,60,25
1,84,0,1,1,3,27,0,46
1,56,0,0,3,1,10,180,35
1,4,0,0,1,3,24,70,33
1,4,0,0,3,1,13,240,21
1,56,1,0,3,1,18,0,31
1,56,0,0,1,1,10,41,29
1,4,0,0,1,3,13,180,33
1,64,0,1,3,1,13,141,25
1,84,0,0,1,3,13,330,27
1,47,0,0,5,1,18,33,38
1,4,0,1,,3,27,0,42
1,42,0,0,1,3,27,42,45
1,42,0,1,1,3,27,22,41
1,74,0,1,1,3,27,63,32
0,41,0,1,1,3,10,15,21
1,42,0,1,1,3,27,0,33
1,42,0,1,5,3,27,36,40
1,42,0,1,1,3,27,0,27
1,74,0,1,,3,27,3,29
0,73,0,0,6,6,18,27,42
1,42,0,1,1,3,27,0,41
1,84,0,1,1,3,27,4,38
1,41,0,1,1,3,10,15,18
1,42,0,0,1,3,27,12,26
1,4,1,0,3,3,10,60,34
1,38,0,1,1,3,1,300,32
1,4,0,0,1,3,13,97,38
1,55,0,0,3,2,10,37,37
1,15,0,0,5,2,10,60,36
1,34,0,,,,35,0,43
1,42,0,1,1,3,27,12,33
0,31,0,1,1,2,13,24,38
0,4,0,0,3,3,28,97,20
1,13,0,0,3,1,28,240,57
1,31,0,0,5,1,18,0,34
0,42,0,0,1,3,10,57,22
1,45,1,0,3,2,18,6,58
1,42,0,1,,3,27,0,30
0,8,0,1,1,3,10,24,46
0,42,0,1,3,3,10,60,43
1,42,0,1,,3,27,0,30
,44,,,,,30,0,42
,22,1,0,,,35,0,39
1,4,0,1,3,3,27,0,30
,22,0,0,,,35,0,37
1,41,0,1,1,3,27,14,30
,22,1,0,,,35,0,33
1,52,1,0,1,2,18,0,60
1,42,1,0,1,1,18,29,35
1,1,0,0,6,1,18,16,60
1,42,0,0,1,3,10,25,32
1,41,0,1,3,3,27,30,32
1,16,0,0,1,2,10,120,26
1,34,0,0,,2,12,6,40
1,4,0,0,1,3,10,72,48
1,90,0,0,5,6,10,0,32
1,41,0,1,1,3,27,27,31
,74,0,1,,3,27,4,32
1,42,0,1,1,3,10,12,23
0,42,0,1,1,3,10,24,30
1,4,0,1,,3,27,6,28
1,35,0,0,,1,18,27,47
1,72,0,0,3,3,10,37,22
1,42,0,1,1,3,10,60,34
1,42,1,0,3,3,27,5,30
1,74,0,1,1,3,27,12,35
1,42,0,1,1,3,10,24,24
1,42,0,0,1,3,23,27,32
0,4,0,0,1,3,13,96,29
1,41,0,1,3,3,27,46,36
1,13,1,0,1,6,10,60,48
1,80,0,1,1,3,27,0,30
1,4,0,0,3,3,13,117,38
1,74,0,1,1,3,10,30,54
1,74,0,0,1,2,4,108,24
0,74,0,0,5,3,10,24,25
0,74,0,1,,3,27,0,21
1,74,0,0,5,3,10,92,38
0,74,0,0,5,3,10,18,20
1,74,0,1,,3,27,0,27
0,74,0,0,1,3,27,12,19
0,74,0,0,1,3,10,27,28
1,74,0,0,3,3,10,18,27
,74,0,1,,3,27,0,24
1,74,0,1,5,3,11,33,33
0,4,0,0,3,3,10,36,32
0,42,0,1,1,3,10,30,35
0,42,0,1,,3,18,0,42
1,41,0,1,1,3,27,24,56
1,4,0,0,1,3,13,60,25
1,41,0,1,1,3,27,15,21
1,4,0,0,1,3,13,192,48
1,74,0,0,1,3,10,33,43
1,74,1,0,3,1,10,34,25
0,4,0,0,3,3,10,121,29
1,74,0,0,5,3,10,63,31
0,41,0,1,1,3,10,24,24
0,4,0,0,1,3,13,84,19
0,74,0,0,3,1,4,48,41
1,72,0,0,1,3,18,32,21
0,38,0,0,6,2,18,0,78
1,74,0,0,1,3,10,30,51
1,72,0,0,5,1,10,81,34
1,72,0,0,1,1,29,18,50
1,18,1,0,5,1,10,0,44
0,31,0,1,1,3,10,120,37
0,74,0,0,1,3,10,30,21
1,74,0,1,5,1,27,33,43
1,22,0,0,,,35,0,20
1,31,0,0,1,1,6,57,37
1,74,0,0,1,3,27,12,37
1,32,0,0,3,1,13,3,47
0,22,1,0,6,2,23,90,31
1,41,0,1,1,3,27,0,38
1,52,0,1,1,3,27,15,37
1,42,0,0,1,3,27,12,49
1,32,0,0,3,1,10,84,46
1,52,0,0,1,3,10,72,40
0,74,0,1,1,3,10,33,25
1,41,0,1,1,3,10,12,24
1,42,0,1,1,3,27,8,32
0,9,0,0,3,1,10,0,53
1,42,1,0,1,3,10,156,28
1,32,0,0,5,1,10,66,21
1,41,0,1,1,3,27,14,30
0,32,0,0,6,2,18,18,53
1,41,0,1,1,3,27,24,40
1,65,0,0,1,2,13,37,48
1,52,0,0,5,3,5,100,29
0,41,1,1,3,3,10,18,23
1,41,0,1,1,3,27,12,30
0,42,0,1,1,3,10,0,23
1,32,0,0,3,2,30,16,52
1,41,0,0,1,3,27,20,30
1,41,0,1,1,3,10,30,27
1,41,0,1,1,3,27,36,32
1,42,0,1,,3,27,0,30
1,41,0,1,1,3,27,4,27
1,37,0,0,1,1,30,30,23
1,41,0,1,1,3,27,0,31
1,42,0,1,,3,27,0,27
1,79,1,0,3,3,10,0,35
1,17,0,0,3,2,13,118,41
1,41,0,1,1,3,27,5,32
1,41,0,1,1,3,10,80,40
1,42,0,1,1,3,27,0,29
0,13,1,1,6,3,18,5,35
1,32,0,0,6,2,18,21,43
0,42,0,1,1,3,10,24,30
0,38,1,0,5,1,18,4,58
0,42,0,1,5,3,10,0,19
1,32,0,0,6,2,18,0,45
1,74,0,0,5,3,17,3,25
1,74,0,0,1,3,27,12,19
1,74,1,0,5,1,27,6,45
1,31,0,0,6,2,10,120,36
1,32,0,0,6,1,18,0,74
0,90,0,1,1,3,10,18,40
1,90,0,0,1,2,6,24,32
1,41,0,1,1,3,27,10,48
1,41,1,0,1,3,10,30,31
0,41,1,0,1,3,5,0,19
1,41,0,1,1,3,27,30,42
0,41,0,0,3,3,10,24,45
1,65,0,0,1,2,13,92,27
1,44,0,0,3,2,10,46,44
1,44,0,0,5,2,20,12,42
1,42,0,0,1,3,10,135,25
1,41,0,1,1,3,27,21,32
1,74,0,0,1,3,6,33,25
1,40,1,0,3,1,18,24,26
1,70,0,0,1,6,5,35,22
1,74,0,0,1,3,27,0,35
1,42,0,0,3,1,27,18,31
1,26,0,0,3,1,10,158,38
0,52,1,0,3,2,18,0,43
0,40,1,0,5,2,22,30,43
1,42,0,1,,3,27,0,24
1,44,0,0,1,2,20,33,32
1,1,0,0,1,2,13,32,37
1,76,1,0,3,1,10,41,50
1,41,,1,,,27,0,21
0,42,0,0,1,3,10,0,24
1,41,0,1,3,3,27,42,52
1,42,0,1,,3,27,0,32
1,41,0,0,1,3,10,27,36
0,22,0,1,1,3,10,16,52
1,42,1,0,1,1,10,120,24
1,42,1,0,3,2,10,60,25
1,42,0,1,1,3,27,10,28
1,42,0,0,5,1,4,300,66
1,42,0,1,1,3,10,120,32
1,42,1,0,1,2,10,60,25
1,20,0,0,3,2,13,30,28
1,76,0,0,6,3,10,12,57
1,52,0,0,1,3,13,24,24
1,44,1,0,5,2,20,0,35
1,42,0,1,1,3,27,8,46
1,30,0,1,1,3,10,63,46
0,42,0,0,3,3,10,18,20
1,42,1,0,1,3,10,57,25
1,48,0,0,3,1,35,54,48
1,84,0,1,1,3,27,2,33
1,1,1,0,1,3,10,0,20
1,41,0,0,1,3,27,0,21
1,31,0,0,6,1,18,0,49
1,17,0,0,3,2,10,42,32
1,55,0,0,3,3,24,63,22
1,66,0,1,3,3,27,15,41
1,42,0,0,5,3,10,168,32
1,76,0,1,1,3,27,15,31
1,48,1,0,1,2,17,0,59
1,2,0,0,3,1,10,240,37
1,5,0,0,3,3,10,84,33
1,65,0,0,1,2,13,37,24
1,41,0,1,1,3,27,6,29
1,70,0,1,1,3,27,27,27
0,52,0,1,5,3,10,60,28
,70,1,0,,3,12,1,20
1,65,0,0,5,1,28,168,36
0,42,0,1,3,3,18,24,28
1,48,0,1,,3,27,0,39
1,29,1,0,5,1,10,12,30
1,42,0,1,1,3,10,20,23
1,29,0,0,3,1,10,48,32
1,42,0,1,1,3,27,0,27
1,84,0,1,1,3,27,0,40
1,41,0,0,5,1,18,60,58
1,42,0,1,1,3,27,12,69
0,30,0,0,5,1,28,108,71
1,70,0,1,1,3,27,15,46
1,37,0,0,5,1,20,18,33
1,42,0,0,5,1,10,60,39
1,70,0,1,1,3,27,24,29
1,66,1,0,1,1,10,57,31
1,15,0,0,5,2,10,72,31
1,17,1,0,5,6,13,65,26
1,45,0,0,3,2,13,57,44
1,55,0,0,1,2,13,40,28
0,42,0,1,5,3,10,6,25
1,55,0,0,1,2,13,21,40
1,80,0,0,3,1,13,78,59
1,78,0,0,3,2,13,360,41
1,41,,1,,,27,0,30
1,41,0,0,5,3,27,18,28
1,35,0,1,,3,27,6,30
1,41,0,1,1,3,27,30,39
1,41,,1,,,27,0,48
1,78,0,0,1,2,24,33,27
1,41,0,0,1,1,10,120,52
1,31,0,1,1,2,27,15,35
1,41,1,0,1,1,27,0,20
1,70,0,1,1,3,27,7,38
,34,1,0,,,17,0,19
1,70,0,0,1,6,29,0,23
1,17,0,0,1,2,13,58,32
,44,,0,,,35,0,22
0,56,0,0,3,1,21,0,56
1,7,0,0,3,2,13,42,22
1,70,0,1,1,3,10,18,23
1,41,0,1,,3,27,0,32
1,35,1,0,3,2,18,0,33
1,16,0,0,5,2,10,100,33
0,70,0,1,3,3,10,12,32
1,13,0,0,5,2,18,33,32
1,40,0,0,3,1,6,60,47
0,31,0,1,3,2,10,35,45
1,31,0,1,1,2,10,33,50
1,42,1,1,1,3,18,108,39
1,22,0,1,1,3,27,12,41
1,70,0,1,1,3,10,13,19
1,31,0,1,5,3,6,57,32
1,74,0,0,1,3,27,15,26
1,22,0,1,,3,27,6,26
0,34,0,0,3,3,28,78,31
1,43,0,0,5,1,18,82,38
,67,1,0,,6,5,1,22
1,66,0,0,3,2,10,123,28
1,70,0,1,1,3,27,25,29
1,42,0,1,1,3,27,26,46
1,42,0,1,1,3,27,8,37
1,32,0,0,1,2,13,24,37
1,66,1,0,5,1,17,15,44
1,32,0,0,3,1,13,14,47
1,74,0,1,1,3,27,21,39
1,70,0,1,1,3,27,18,25
1,42,0,1,1,3,27,15,30
0,74,0,0,5,1,28,41,42
1,42,0,0,3,3,10,110,29
1,42,0,0,5,2,4,300,30
1,42,0,1,1,3,27,12,38
1,70,0,1,1,3,27,10,26
1,41,1,0,3,1,20,24,39
1,70,0,0,3,2,10,24,34
1,41,0,0,3,3,27,30,27
1,69,0,1,1,3,10,30,36
1,42,0,1,1,3,18,33,28
1,42,1,1,1,3,18,51,37
1,22,0,1,,,27,8,37
1,66,0,1,3,3,13,30,32
1,42,0,0,3,1,10,120,49
1,31,0,1,,3,27,0,41
1,70,0,1,1,3,10,20,36
1,41,1,0,1,1,27,6,28
1,41,0,1,1,3,27,28,36
1,70,0,1,1,3,10,21,26
1,9,0,0,1,2,24,77,44
1,84,0,1,1,3,27,10,41
1,65,0,0,5,2,13,120,34
1,69,0,0,3,1,13,61,36
1,49,0,0,1,1,10,70,36
0,42,0,1,1,3,10,0,42
1,41,0,1,1,3,27,20,35
1,65,0,0,5,1,13,24,45
1,67,0,0,3,6,4,24,26
0,42,0,1,1,3,27,0,23
1,49,0,0,3,1,13,17,57
1,84,0,1,1,3,27,0,50
0,30,1,0,3,3,17,0,30
1,46,0,1,1,3,18,63,24
1,43,0,0,3,1,10,18,51
1,87,0,1,1,3,27,8,44
1,46,0,1,1,3,27,18,35
1,84,0,1,1,3,27,0,29
1,74,0,0,5,3,10,30,22
1,87,0,1,1,3,27,41,41
0,23,1,0,6,1,18,36,50
1,65,0,0,3,2,18,21,46
1,43,0,0,3,1,13,120,39
1,73,1,0,3,2,18,0,26
1,84,0,1,1,3,27,16,37
1,23,0,0,5,1,18,36,55
1,70,0,1,1,3,27,14,25
1,73,1,0,5,2,18,0,25
1,43,1,0,5,2,10,57,30
1,70,0,1,1,3,27,0,36
1,70,0,1,1,3,27,10,35
1,70,0,1,1,3,27,10,41
1,70,0,0,3,3,27,0,20
1,30,1,0,3,1,20,18,27
1,30,0,1,1,3,27,0,45
1,30,0,1,1,3,27,0,35
1,31,0,0,1,3,10,72,28
1,70,0,0,1,3,10,63,21
,22,0,0,,2,35,0,30
1,73,0,1,1,3,27,0,41
1,0,0,1,3,2,6,168,26
1,87,0,1,1,3,27,10,38
0,2,0,0,1,3,10,37,34
1,70,0,1,1,3,27,15,47
1,70,0,1,1,3,27,21,31
1,39,1,0,1,3,10,87,32
1,47,0,0,1,2,13,262,41
1,43,0,0,3,1,13,18,62
0,43,0,1,3,3,10,120,35
1,73,0,0,5,6,13,57,21
1,39,0,0,3,3,10,262,34
1,16,1,0,3,2,18,27,47
1,43,0,0,1,1,10,12,42
,22,0,0,,1,35,0,40
1,70,0,1,1,3,27,18,30
1,39,0,1,1,3,27,41,46
1,73,0,1,,3,27,63,35
,22,0,0,,6,17,0,21
1,70,0,1,1,3,27,6,27
1,43,0,0,1,1,28,420,44
1,73,1,0,5,2,35,0,37
1,39,0,1,1,3,27,41,51
0,70,0,1,3,3,10,18,21
1,70,0,1,1,3,27,0,38
1,70,0,1,,3,27,18,35
1,82,0,1,1,3,11,30,44
1,39,0,0,5,1,10,70,28
1,73,0,0,1,2,13,18,19
1,70,0,1,1,3,27,18,33
1,70,0,1,1,3,27,13,27
1,70,0,1,1,3,27,10,43
1,67,0,0,5,1,10,24,44
0,43,1,0,6,1,18,0,43
1,39,0,1,1,3,27,25,31
1,49,0,0,5,2,13,108,28
1,2,0,0,3,1,12,0,39
1,39,0,0,1,2,10,84,48
1,69,1,0,3,6,18,0,36
0,70,0,1,1,3,10,12,30
1,51,0,0,3,1,10,45,49
1,70,0,1,1,3,27,12,45
1,51,0,0,3,1,10,36,42
1,42,0,0,1,3,10,120,21
0,73,0,1,1,3,27,14,33
0,72,0,0,6,6,18,0,41
0,46,0,0,5,2,18,15,22
0,73,0,0,6,6,18,48,43
0,71,0,0,5,6,18,0,41
1,49,0,0,1,2,10,110,30
1,71,0,1,1,3,10,73,27
1,30,0,0,6,1,35,210,45
0,42,0,0,3,3,10,24,22
1,30,0,0,3,2,10,100,34
1,73,1,0,1,3,10,30,40
0,81,1,1,1,6,24,0,38
1,70,0,1,1,3,27,7,45
1,69,0,0,1,6,30,12,26
0,46,1,0,3,2,6,33,27
1,42,0,1,1,3,27,0,42
1,70,0,1,1,3,27,21,30
1,40,0,0,6,3,10,0,51
1,28,0,0,1,2,10,70,26
1,69,0,0,1,6,5,12,46
1,53,1,0,5,2,18,30,44
0,69,0,0,1,6,1,210,23
1,52,0,0,3,1,6,24,21
1,74,0,0,6,1,18,0,70
1,70,0,1,1,3,27,0,34
1,52,0,0,3,2,18,144,44
1,70,0,0,3,3,29,0,40
1,74,0,1,1,3,27,12,44
1,82,0,0,3,1,28,258,31
0,70,1,0,5,3,10,0,18
1,69,0,0,3,1,26,72,45
0,5,0,0,3,1,10,37,55
1,20,0,0,5,2,10,87,27
1,31,0,0,3,2,10,48,50
1,55,0,0,3,1,10,24,37
1,74,1,0,3,1,17,0,66
0,53,0,0,3,1,18,0,63
0,70,0,0,5,1,10,0,60
0,23,0,0,1,1,35,0,63
1,70,0,1,1,3,27,0,26
1,73,0,0,5,6,18,30,46
1,49,0,0,3,1,10,84,52
1,3,0,1,3,2,27,46,45
1,65,0,0,3,2,13,46,47
1,12,0,0,5,1,13,0,30
1,84,0,1,1,3,27,12,42
1,65,0,0,3,2,13,27,28
1,54,0,0,3,2,6,188,55
1,23,1,0,5,1,10,151,54
1,70,0,1,3,3,27,9,38
0,70,0,1,1,3,10,0,23
0,70,0,1,1,3,10,10,20
,32,0,0,,1,4,0,41
1,46,0,1,3,3,18,0,36
1,46,0,0,3,1,18,12,58
1,73,0,0,6,6,18,121,49
1,46,0,0,3,2,18,41,27
0,79,0,0,6,1,22,0,72
1,70,0,0,5,1,13,13,30
1,24,0,0,3,1,20,8,30
1,43,0,0,1,3,10,48,27
0,0,0,0,3,1,4,20,24
0,8,1,0,6,3,21,0,30
1,0,0,0,3,2,10,151,42
1,30,0,0,3,3,35,0,22
1,24,0,0,3,1,10,21,33
1,43,0,0,6,1,22,15,44
1,12,0,0,3,3,10,24,36
0,20,0,0,3,1,13,12,62
1,43,0,0,3,2,10,84,27
1,24,0,0,5,1,13,60,29
,22,0,0,,2,35,0,24
,22,1,0,,2,35,0,36
1,28,0,1,3,3,10,44,21
1,47,0,0,6,1,34,0,62
1,46,0,0,1,2,10,72,25
1,47,0,0,3,2,13,48,28
1,62,0,1,1,3,27,0,38
1,22,0,0,,2,35,0,30
1,9,0,0,6,1,35,0,34
,32,0,0,,1,12,0,22
1,46,1,0,5,1,18,13,56
0,15,0,0,6,1,19,24,45
1,47,0,0,5,1,22,6,48
1,47,0,0,6,1,28,120,37
1,73,0,0,1,2,10,84,28
1,84,0,1,1,3,27,6,36
,22,0,0,,2,12,0,24
0,55,0,0,5,2,18,0,54
1,24,0,0,3,1,10,12,36
1,49,1,1,1,3,18,0,38
1,34,0,0,1,2,10,176,45
1,34,0,0,3,2,10,130,44
1,71,0,0,1,2,13,108,42
1,34,0,0,5,2,10,72,45
1,86,0,0,3,2,5,0,27
1,1,0,0,3,2,13,0,33
0,45,0,1,1,3,18,24,44
,37,0,0,,1,31,0,30
1,46,0,0,3,2,18,34,22
1,69,0,0,3,6,5,33,29
1,9,0,0,3,1,10,120,64
0,31,0,0,6,3,17,0,30
1,60,1,0,5,1,11,0,27
1,24,1,0,3,1,10,78,34
1,73,0,1,3,1,10,120,51
1,70,0,0,1,3,10,6,27
1,84,1,0,1,1,15,0,35
1,84,0,1,1,3,27,12,48
1,60,0,0,3,1,10,120,35
1,84,0,1,1,3,27,4,24
1,49,1,0,5,1,10,168,32
1,66,0,0,5,1,18,0,54
1,47,0,0,3,1,28,300,29
1,34,0,0,5,1,10,40,54
1,63,1,0,1,1,29,6,38
1,34,0,0,3,2,10,72,49
1,70,0,0,3,2,27,0,22
1,69,0,0,1,6,13,24,41
1,42,0,1,,3,27,0,21
1,44,0,0,3,2,30,0,48
1,15,0,0,3,2,13,120,38
1,75,0,0,3,6,29,27,42
1,46,0,0,3,2,18,34,28
1,70,0,1,1,3,10,9,34
,87,0,0,,2,35,0,23
1,15,0,0,3,2,10,120,37
1,69,0,0,3,3,13,120,25
1,30,0,0,5,1,23,0,30
1,62,0,0,3,1,10,66,34
1,70,1,1,1,3,10,90,44
1,46,0,1,1,3,18,12,49
1,60,0,0,3,2,10,30,21
1,60,0,0,3,1,10,300,46
1,29,0,1,,3,27,20,33
1,24,0,0,1,1,10,6,29
1,70,0,0,,6,17,0,21
1,13,0,0,6,1,22,6,66
1,43,0,0,3,1,35,12,23
1,60,0,0,3,2,10,48,29
,29,0,0,,3,35,0,33
1,45,0,0,3,2,12,12,40
1,84,1,0,3,3,10,30,25
1,24,0,0,1,3,10,21,33
1,2,1,0,1,1,18,0,46
1,1,0,0,1,3,10,60,50
1,4,1,1,3,1,27,0,47
0,65,0,0,3,2,10,0,42
1,84,0,1,1,3,27,8,50
1,43,0,0,3,2,10,120,26
0,46,1,0,5,1,18,0,36
1,47,0,0,3,2,13,77,29
1,30,0,0,1,3,13,560,29
0,23,0,1,6,6,34,0,41
1,23,0,0,1,2,29,60,34
1,55,0,1,3,3,10,30,41
1,84,0,1,1,3,27,12,36
0,70,0,1,1,3,10,12,19
,22,0,,,2,12,0,22
1,48,0,0,3,2,10,15,20
1,51,0,0,3,2,13,168,45
1,48,0,0,5,1,31,0,57
0,48,0,1,3,3,10,40,30
0,35,0,0,6,2,10,220,40
0,70,0,1,1,3,10,12,44
1,70,1,1,1,3,27,6,34
1,39,0,0,1,3,13,87,26
1,39,0,0,3,3,10,188,37
1,39,0,0,1,1,13,51,39
1,84,0,1,1,3,10,24,20
0,43,0,0,1,1,28,121,30
1,5,0,0,1,2,10,0,45
1,84,0,0,3,3,13,84,38
1,6,0,1,1,2,27,0,51
1,30,0,1,1,3,27,7,34
1,22,0,1,1,3,24,9996,27
1,30,0,0,1,2,35,94,25
0,30,0,0,3,1,10,0,42
1,74,1,0,3,1,27,12,33
0,41,0,0,3,3,28,0,19
1,74,1,0,3,3,10,24,47
1,71,1,1,6,2,18,0,40
1,4,0,1,1,3,10,120,20
0,74,1,1,1,3,27,0,33
1,30,0,1,1,3,10,210,47
0,77,1,0,5,6,35,0,26
1,1,0,0,5,2,18,51,29
1,16,0,1,1,3,30,48,35
1,43,0,1,3,3,10,78,32
1,30,1,0,5,1,18,0,62
1,12,0,1,6,6,27,0,45
1,19,0,1,1,3,10,41,19
0,42,1,0,1,3,27,6,29
1,15,0,0,3,2,10,102,37
0,30,0,1,1,3,10,210,22
1,16,0,0,1,3,13,120,32
1,42,0,1,1,3,27,8,34
1,13,0,1,5,3,27,10,29
1,13,0,0,3,2,13,16,22
1,42,0,1,1,3,27,13,31
1,42,1,0,5,2,18,6,29
1,56,0,0,5,2,13,0,35
1,41,0,1,1,3,27,41,32
1,49,1,0,5,1,10,40,37
1,74,0,1,1,3,27,27,38
1,19,0,1,1,3,27,0,31
1,31,0,1,1,2,27,18,38
1,74,0,1,1,3,27,10,51
0,22,1,1,1,3,10,36,25
1,31,,1,,,27,0,29
1,74,0,0,5,3,27,15,33
0,74,0,1,1,3,10,33,43
0,74,1,1,1,3,10,15,39
0,74,0,0,1,3,10,27,38
0,74,1,0,1,3,10,7,19
1,74,0,0,3,1,27,12,51
1,42,0,1,1,3,27,15,38
1,71,0,1,,3,27,24,41
1,41,0,1,5,3,27,0,41
1,74,0,1,1,3,27,20,48
1,74,0,0,5,2,17,0,35
1,42,0,0,1,3,27,12,45
1,41,0,1,1,3,27,13,49
1,41,0,1,1,3,27,72,51
1,29,0,0,1,2,13,24,45
1,1,0,0,1,2,10,13,20
1,4,0,0,1,3,13,84,30
1,52,0,1,5,3,10,43,50
1,42,0,0,3,3,27,12,37
1,31,0,1,,3,27,2,35
1,81,0,0,1,2,18,24,26
1,74,0,1,1,3,27,18,48
1,4,0,0,3,3,13,156,24
1,74,0,0,1,3,10,37,29
0,42,1,0,1,3,10,18,23
1,42,0,0,3,1,13,57,28
0,42,0,1,3,3,10,37,41
1,45,0,0,5,2,18,0,50
0,1,0,0,3,1,22,0,72
0,74,0,1,1,3,10,18,34
0,4,0,0,5,3,24,63,22
1,31,0,0,3,3,10,77,25
,44,0,0,,2,30,0,36
1,74,0,0,5,3,10,60,38
1,42,1,0,3,1,10,70,24
0,4,0,1,1,3,10,70,23
1,4,0,0,1,1,10,210,42
1,41,1,1,1,3,27,4,27
1,4,0,0,1,3,10,168,42
0,4,0,0,1,3,13,106,30
1,41,0,1,1,3,27,4,38
1,4,0,0,3,3,10,33,24
1,41,0,0,3,,27,6,29
0,4,0,1,1,3,10,57,26
1,73,0,,,1,35,0,30
1,42,0,1,,3,27,0,23
1,42,0,1,,3,27,0,42
1,4,0,0,3,3,10,87,34
0,13,0,0,3,6,18,10,51
1,77,0,0,1,1,10,0,35
1,42,0,0,5,1,13,33,25
1,42,0,0,3,2,13,15,23
1,42,0,0,5,1,10,57,43
1,41,0,0,1,3,27,12,23
1,66,0,0,3,1,10,28,49
1,96,0,0,1,2,10,70,38
0,77,1,0,3,1,19,0,39
1,42,0,0,3,3,27,27,24
1,1,0,0,1,1,10,0,41
1,42,0,0,5,1,10,180,53
1,71,0,1,,3,27,18,37
1,72,0,0,5,3,10,70,25
0,72,0,0,3,6,27,6,56
1,42,0,0,1,3,27,24,19
1,71,0,0,3,2,10,70,46
1,74,0,1,1,3,27,6,41
1,74,0,0,5,3,27,6,22
1,71,0,0,1,3,13,144,26
1,74,0,1,1,3,27,24,57
1,74,1,0,3,3,27,15,37
1,31,0,1,1,3,27,0,28
1,77,1,0,1,2,10,18,55
1,95,0,0,5,1,10,54,52
1,77,0,0,1,6,5,25,39
1,84,0,0,3,3,10,12,22
0,30,0,1,1,3,10,120,42
1,71,0,0,5,2,13,30,33
,19,0,1,,3,13,15,32
1,45,0,0,3,2,10,100,34
1,19,1,0,5,1,18,0,37
0,4,0,0,1,3,24,33,20
1,42,0,1,1,3,27,0,38
1,5,1,0,3,3,11,0,31
1,35,0,1,,3,27,0,42
0,18,0,0,5,1,23,45,33
0,30,0,1,3,3,10,120,29
0,30,0,1,1,3,10,87,47
1,41,0,1,1,3,27,10,56
1,41,0,1,1,3,27,28,39
1,77,0,0,1,6,10,57,52
1,43,1,0,3,2,10,60,34
1,18,0,0,5,1,23,36,33
1,81,0,0,3,3,13,48,26
0,94,0,1,1,6,10,188,28
1,30,0,1,1,3,27,0,28
1,15,1,0,5,1,18,0,39
0,12,0,0,1,1,18,0,76
1,16,0,0,6,1,18,3,68
1,38,0,0,1,2,10,75,41
1,71,0,1,1,3,10,154,34
0,31,0,1,,3,27,0,31
1,74,0,1,3,3,27,24,48
1,41,0,1,1,3,27,30,35
1,42,0,1,1,3,27,0,19
1,9,0,0,3,1,28,360,52
1,69,0,0,3,6,30,10,45
1,70,0,1,1,3,10,24,39
1,69,0,0,3,6,4,60,20
1,4,0,0,3,3,10,51,30
,70,1,0,,6,35,0,22
1,54,0,0,3,2,20,12,64
,70,0,0,,6,5,0,22
1,31,0,0,3,2,13,420,31
,22,0,0,,6,35,0,35
1,84,0,1,1,3,27,9,29
1,69,0,1,,3,27,6,27
1,70,0,1,1,3,27,27,33
1,39,0,0,3,2,13,30,43
,22,0,0,,2,12,0,20
1,69,0,0,1,6,4,360,32
1,31,0,1,3,2,10,23,45
0,4,0,0,6,3,28,24,68
1,84,0,1,1,3,27,0,26
1,84,0,0,1,1,13,132,22
0,4,1,0,3,3,10,87,31
0,39,1,0,3,2,11,30,27
1,30,0,1,1,3,27,0,31
1,76,0,0,3,1,13,40,29
1,12,0,0,3,3,6,89,43
1,30,0,1,3,3,18,36,30
1,30,0,1,1,3,27,10,40
1,39,0,0,3,2,28,180,20
0,40,0,0,3,2,10,37,27
1,30,0,0,3,1,13,18,51
1,61,0,0,6,3,10,75,38
1,35,0,0,1,1,10,120,45
1,54,1,0,3,1,18,0,36
1,23,0,0,5,1,24,24,23
1,84,0,1,1,3,27,0,30
0,35,0,0,5,1,28,180,41
1,45,0,0,5,1,28,84,29
1,39,0,0,3,2,29,13,27
1,39,1,0,1,2,11,41,49
0,70,0,1,1,3,10,48,50
1,72,0,1,1,3,10,63,25
1,61,1,0,5,1,10,41,38
1,30,0,0,6,1,19,0,61
1,42,0,1,,3,27,5,37
1,19,0,0,1,2,10,46,39
1,30,0,0,1,2,13,84,23
1,19,0,0,1,2,10,0,45
1,41,0,0,1,3,13,77,26
0,30,0,1,1,3,27,0,58
1,40,1,0,5,1,10,41,36
1,64,0,1,1,3,27,0,36
1,2,0,0,3,3,10,78,56
1,54,0,0,3,1,10,120,37
1,41,0,1,1,3,27,21,56
1,70,0,0,1,3,10,26,27
0,68,0,0,5,1,28,24,48
1,46,0,0,3,2,10,204,43
1,68,0,0,3,6,13,97,24
1,30,0,0,3,3,10,0,30
1,39,0,0,3,1,10,151,28
0,73,0,0,5,6,18,63,39
1,51,0,0,3,2,24,63,23
1,25,0,0,5,1,10,10,33
1,30,0,1,6,1,23,0,29
0,30,0,1,6,1,18,0,45
1,25,0,0,3,1,24,60,64
0,42,1,1,1,3,10,0,31
1,61,0,0,3,1,13,51,35
1,61,1,0,5,1,10,30,49
1,68,0,0,3,2,10,16,57
1,39,1,0,1,1,13,176,24
1,42,1,0,3,3,10,8,26
1,31,0,1,1,3,27,41,36
1,39,0,0,3,1,10,151,54
1,45,0,1,1,3,27,18,34
