POOFFICE,TOTPRISN,TIMSERVM,TIMSERVD,TOTDAYS,SENTIMP,MONRACE,MONSEX,NEWEDUC,NEWRACE,OFFTYPSB,NEWCIT,AGE,CITIZEN,CITWHERE,CRIMHIST,DISTRICT,HISPORIG
3,0,997,997,0,1,2,0,1,2,18,0,51,1,211,1,20,1
2,72,0,0,0,1,2,0,6,2,18,0,52,1,211,1,12,1
2,31,0,0,0,2,2,0,3,2,10,0,39,1,211,1,48,1
2,126,0,0,0,1,1,0,3,3,10,0,29,1,211,1,12,2
3,0,0,0,0,4,2,1,1,2,17,0,64,1,211,1,96,1
2,41,0,0,0,1,1,0,6,1,13,0,36,1,211,1,70,1
3,151,0,0,0,1,2,0,5,2,10,0,37,1,211,1,37,1
4,12,0,0,1,1,1,1,3,3,10,1,26,4,49,0,70,2
4,18,0,0,0,1,4,0,5,6,18,1,47,2,46,0,41,1
1,0,0,8,0,2,1,0,3,3,27,0,24,1,211,1,6,2
1,0,0,8,0,1,1,0,3,3,27,0,20,1,211,0,6,2
2,70,0,0,0,1,2,0,1,2,13,0,31,1,211,1,13,1
2,132,0,0,0,1,7,0,6,6,32,0,36,1,211,0,22,1
2,36,0,0,0,1,2,0,3,2,24,0,22,1,211,1,13,1
5,360,0,0,0,1,2,0,3,2,10,0,50,1,211,1,33,1
3,0,997,997,0,1,1,0,1,3,27,1,53,2,24,0,31,2
2,37,0,0,0,1,2,0,5,2,10,0,39,1,211,1,15,1
3,60,0,0,0,1,2,0,3,2,10,0,37,1,211,1,37,1
5,0,0,1,0,1,1,1,1,1,18,0,67,1,211,0,43,1
2,37,0,0,0,1,1,0,1,3,27,1,23,3,49,1,42,2
2,36,0,0,0,1,1,0,1,3,27,1,37,3,40,1,42,2
2,10,0,0,0,1,1,0,1,3,27,0,20,1,211,0,42,2
3,0,5,24,0,1,3,0,5,6,18,0,23,1,211,1,68,1
2,65,0,0,0,1,2,1,3,2,18,0,48,1,211,1,15,1
3,0,997,997,0,1,1,0,1,3,27,1,21,3,40,1,42,2
8,30,0,0,0,1,1,0,3,1,5,0,34,1,211,1,30,1
6,98,0,0,0,1,1,0,1,3,10,1,43,3,49,1,36,2
3,0,997,997,0,1,1,0,1,1,10,0,32,1,211,1,20,1
2,96,0,0,0,1,1,0,1,1,10,0,33,1,211,1,25,1
3,87,0,0,0,1,1,0,1,3,10,1,28,3,49,0,49,2
4,0,0,0,0,3,1,1,3,3,10,0,35,1,211,0,85,2
4,0,0,0,0,3,3,1,5,6,18,0,61,1,211,0,85,1
9,42,0,0,0,1,1,0,3,1,28,0,29,1,211,1,77,1
3,0,997,997,0,1,2,1,5,2,18,0,21,1,211,1,44,1
4,14,0,0,0,1,1,0,5,1,18,0,52,1,211,1,85,1
3,0,0,0,1,2,2,1,5,2,18,0,21,1,211,1,44,1
3,96,0,0,0,1,2,0,3,2,13,0,38,1,211,1,44,1
1,18,0,0,0,1,4,0,3,6,29,0,41,1,211,1,75,1
3,105,0,0,0,1,2,0,1,2,13,0,30,1,211,1,29,1
4,36,0,0,0,1,1,0,1,3,27,1,27,3,49,1,70,2
2,28,0,0,0,1,1,1,6,1,11,0,49,1,211,1,26,1
2,43,0,0,0,1,2,0,3,2,13,0,24,1,211,1,26,1
4,24,0,0,0,1,1,0,1,3,27,1,46,3,49,1,41,2
4,300,0,0,0,1,1,0,5,1,10,0,47,1,211,1,39,1
1,60,0,0,0,1,2,0,1,2,18,0,44,1,211,1,16,1
3,180,0,0,0,1,2,0,3,3,13,1,39,2,20,1,31,2
3,135,0,0,0,1,2,0,5,2,10,0,26,1,211,1,20,1
4,12,0,0,1,1,1,0,6,1,18,0,38,1,211,1,65,1
4,84,0,0,0,1,1,0,1,1,10,0,33,1,211,1,65,1
6,150,0,0,0,1,2,0,3,2,10,0,38,1,211,1,36,1
4,78,0,0,0,1,1,1,3,1,18,0,49,1,211,1,41,1
3,30,0,0,0,1,1,0,5,1,13,0,33,1,211,1,44,1
4,14,0,0,0,1,1,0,1,3,10,1,34,3,49,1,70,2
8,100,0,0,0,1,2,0,1,2,13,0,25,1,211,1,30,1
2,0,0,0,21,1,1,0,1,3,27,1,26,3,49,1,84,2
1,1,0,0,4,1,1,0,1,3,27,1,45,3,49,1,84,2
2,50,0,0,0,1,2,1,3,2,18,0,53,1,211,1,27,1
1,0,0,0,25,1,1,0,3,3,27,1,24,3,49,1,84,2
3,51,0,0,0,1,8,0,3,3,10,0,37,1,211,1,19,1
3,110,0,0,0,1,2,0,3,2,13,0,40,1,211,1,19,1
4,0,0,0,0,4,2,1,6,2,10,0,54,1,211,1,60,1
3,90,0,0,0,1,2,0,1,2,13,0,27,1,211,1,19,1
4,24,0,0,0,1,1,0,3,1,18,0,59,1,211,0,64,1
3,37,0,0,0,1,2,0,5,2,13,0,42,1,211,1,19,1
1,12,0,0,1,1,1,0,1,1,4,0,38,1,211,1,19,1
3,180,0,0,0,1,3,1,3,6,6,0,23,1,211,1,19,1
2,46,0,0,0,1,2,0,1,2,13,0,24,1,211,1,22,1
1,180,0,0,0,1,1,0,3,1,28,0,29,1,211,1,19,1
3,48,0,0,0,1,1,0,5,1,28,0,38,1,211,1,20,0
2,18,0,0,0,1,7,1,3,3,22,0,40,1,211,0,13,2
3,0,997,997,0,1,1,1,5,1,17,0,27,1,211,1,19,1
3,50,0,0,0,1,1,0,1,3,27,1,26,3,49,1,39,2
3,0,997,997,0,1,8,0,3,2,27,0,26,1,211,1,31,0
4,121,0,0,0,1,2,0,3,2,13,0,47,1,211,1,47,1
3,86,0,0,0,1,1,0,1,3,27,1,37,3,49,1,39,2
4,35,0,0,0,1,2,0,5,2,13,0,38,1,211,1,60,1
4,70,0,0,0,1,2,0,3,2,10,0,42,1,211,1,65,1
2,180,0,0,0,1,1,0,5,1,4,0,51,1,211,1,22,1
2,108,0,0,0,1,2,0,1,2,13,0,23,1,211,1,34,1
1,27,0,0,0,1,2,0,1,3,10,1,35,3,30,1,1,2
4,0,0,0,0,4,1,0,6,1,18,0,59,1,211,0,65,1
1,0,0,0,1,2,2,0,1,2,13,0,22,1,211,1,48,1
2,46,0,0,0,1,1,0,5,1,18,0,56,1,211,1,22,1
1,0,0,0,0,3,2,1,5,2,18,0,64,1,211,0,47,1
4,60,0,0,0,1,2,0,3,2,13,0,30,1,211,1,66,1
4,180,0,0,0,1,1,0,5,3,10,1,36,3,49,1,66,2
2,37,0,0,0,1,1,0,1,1,9,1,25,2,204,0,80,1
1,3,0,0,0,1,1,0,1,3,27,1,25,3,49,1,84,2
1,48,0,0,0,1,1,0,1,3,27,1,37,3,49,1,52,2
2,21,0,0,0,1,2,0,5,2,10,0,28,1,211,1,22,1
1,24,0,0,0,1,1,0,3,3,10,0,38,1,211,1,52,2
2,0,0,23,0,1,1,0,3,3,27,1,31,3,49,1,84,2
2,2,0,0,0,1,1,0,3,3,27,1,27,3,49,1,88,2
1,78,0,0,0,1,1,0,1,3,24,1,24,3,32,1,7,2
1,3,0,0,0,2,1,0,3,1,18,0,30,1,211,1,56,1
4,15,0,0,0,1,1,0,1,3,10,1,40,3,49,1,70,2
1,63,0,0,0,1,2,0,3,2,11,0,47,1,211,1,33,1
1,46,0,0,0,1,1,0,5,1,19,0,62,1,211,0,47,1
2,1,0,0,0,1,1,0,5,1,13,0,65,1,211,1,27,1
4,0,997,997,0,1,2,0,1,2,13,0,65,1,211,0,65,1
2,18,0,0,0,1,5,0,3,6,13,0,39,1,211,1,25,1
2,16,0,0,0,1,3,0,3,6,30,0,48,1,211,1,80,1
2,30,0,0,0,1,1,0,3,1,10,0,31,1,211,1,70,1
2,120,0,0,0,1,2,0,1,2,13,0,39,1,211,1,45,1
3,21,0,0,0,1,1,1,5,1,19,0,39,1,211,0,20,1
1,0,0,0,21,1,1,0,1,3,27,1,51,3,49,1,84,2
1,1,0,0,8,1,1,0,1,3,27,1,19,3,49,1,84,2
8,16,0,0,0,1,1,0,1,3,27,1,34,3,49,1,41,2
8,120,0,0,0,1,1,0,1,3,10,0,33,1,211,1,41,2
8,5,0,0,0,2,1,0,3,3,27,1,21,2,49,1,41,2
3,18,0,0,0,1,1,0,3,3,13,0,37,1,211,1,4,2
8,18,0,0,0,1,1,0,1,3,27,1,38,3,49,0,41,2
8,18,0,0,0,1,1,0,1,3,27,1,32,3,49,0,41,2
3,36,0,0,0,1,1,0,1,3,13,0,20,1,211,1,4,2
2,0,0,0,0,0,8,0,5,1,35,1,52,4,211,1,22,0
2,0,0,0,0,0,8,0,5,2,35,0,21,1,211,1,22,0
3,12,0,0,1,1,2,1,5,2,10,0,30,1,211,1,79,1
1,151,0,0,0,1,1,0,3,3,13,0,57,1,211,1,8,2
1,0,132,5,0,1,1,0,1,3,1,1,41,2,30,1,8,2
5,0,5,0,0,1,1,0,6,3,30,0,30,1,211,0,45,2
1,0,0,1,0,1,1,1,3,3,18,0,27,1,211,0,8,2
3,46,0,0,0,1,1,0,3,3,28,0,39,1,211,0,4,2
2,0,0,0,0,4,1,0,3,1,23,0,49,1,211,0,12,1
8,60,0,0,0,1,1,0,1,3,10,0,26,1,211,1,41,2
1,60,0,0,0,1,1,0,1,3,10,1,52,3,28,0,8,2
1,15,0,0,0,1,7,0,1,3,10,0,26,1,211,1,9,2
1,0,997,997,0,1,8,1,3,3,24,0,43,1,211,1,9,2
2,16,0,0,0,1,1,0,1,3,27,1,31,3,49,1,42,2
3,120,0,0,0,1,2,0,1,2,13,0,36,1,211,1,39,1
3,135,0,0,0,1,1,0,1,3,10,1,25,3,49,0,39,2
8,13,0,0,0,1,1,0,3,3,27,1,33,3,49,0,41,2
2,144,0,0,0,1,2,0,3,2,10,0,37,1,211,1,35,1
3,0,0,0,0,4,1,1,3,1,30,0,40,1,211,0,4,0
0,24,0,0,0,1,1,0,1,3,27,1,37,3,50,1,73,2
3,18,0,0,0,1,2,0,3,3,13,0,24,1,211,0,4,2
3,0,0,216,0,1,1,0,3,3,13,0,23,1,211,1,4,2
2,24,0,0,0,1,1,0,1,1,18,0,82,1,211,0,45,1
8,27,0,0,0,1,1,0,1,3,27,1,31,3,37,1,41,2
8,60,0,0,0,1,1,1,1,3,10,0,23,1,211,1,41,2
8,51,0,0,0,1,1,0,1,1,10,0,21,1,211,1,37,1
2,0,0,0,0,3,1,0,3,1,18,1,46,2,48,1,13,1
2,0,0,0,0,0,1,1,1,1,17,0,45,1,211,1,22,1
8,57,0,0,0,1,1,0,3,3,27,1,30,3,49,1,41,2
8,10,0,0,0,1,1,0,3,3,27,0,20,1,211,1,41,2
8,12,0,0,1,1,1,0,1,3,27,1,29,3,49,1,41,2
1,564,0,0,0,1,2,0,1,2,4,0,43,1,211,1,52,1
8,5,0,0,0,2,1,0,3,3,27,0,18,1,211,1,41,2
3,0,0,17,0,1,1,0,3,3,27,1,24,3,40,1,31,2
2,71,0,0,0,1,2,0,3,2,10,0,42,1,211,1,45,1
1,46,0,0,0,1,3,0,3,6,5,0,30,1,211,1,84,1
8,12,0,0,1,1,1,0,1,3,27,0,21,1,211,1,41,2
3,0,0,0,0,4,2,1,1,2,18,0,30,1,211,1,38,1
2,0,0,0,0,3,1,0,6,1,18,0,43,1,211,1,57,1
3,22,0,0,0,1,2,0,3,2,18,0,30,1,211,1,38,1
8,37,0,0,0,1,1,0,5,3,27,0,28,1,211,1,41,2
5,24,0,0,0,1,1,0,3,3,10,1,33,3,49,0,41,2
2,0,0,0,0,3,1,1,5,1,13,0,24,1,211,0,35,1
1,0,997,997,0,1,4,0,5,6,18,0,42,1,211,1,7,1
2,150,0,0,0,1,4,0,1,6,18,1,60,2,52,1,72,1
1,87,0,0,0,1,1,0,1,3,10,1,43,2,30,1,8,2
3,0,997,997,0,1,1,1,6,3,29,0,23,1,211,1,74,2
3,0,0,0,0,4,4,0,5,6,18,0,42,1,211,0,39,1
1,42,0,0,0,1,1,0,6,1,18,0,48,1,211,0,8,1
3,0,997,997,0,1,1,0,5,3,27,1,46,3,211,0,74,2
1,0,7,10,0,1,1,1,1,1,18,1,39,3,83,1,7,1
4,45,0,0,0,1,1,0,6,3,13,0,32,1,211,0,41,2
8,57,0,0,0,1,1,0,1,3,27,1,42,3,49,1,41,2
8,70,0,0,0,1,1,0,1,3,27,1,44,3,49,1,41,2
8,8,0,0,0,1,1,0,3,3,27,1,20,3,49,1,41,2
8,24,0,0,0,1,1,0,1,3,27,1,46,3,49,1,41,2
8,10,0,0,0,1,1,0,1,3,27,1,20,3,49,1,41,2
4,27,0,0,0,1,1,0,1,3,27,1,35,3,49,1,41,2
8,57,0,0,0,1,1,0,1,3,27,1,37,3,49,1,41,2
1,1,29,8,0,1,1,0,5,3,10,1,28,3,30,0,8,2
8,96,0,0,0,1,1,0,1,3,27,1,52,3,49,1,41,2
8,60,0,0,0,1,1,0,1,3,27,1,38,3,49,1,41,2
8,36,0,0,0,1,1,0,1,3,27,1,38,3,49,1,41,2
8,16,0,0,0,1,1,0,1,3,27,1,36,3,49,1,41,2
8,8,0,0,0,1,1,0,1,3,27,1,31,3,49,1,41,2
8,15,0,0,0,1,1,0,1,3,30,0,31,1,211,1,41,2
2,144,0,0,0,1,1,0,3,3,6,0,40,1,211,1,42,2
2,0,0,0,0,3,2,1,3,2,19,0,62,1,211,0,13,1
8,57,0,0,0,1,1,1,5,3,10,0,38,1,211,1,67,2
1,0,997,997,0,1,1,0,1,3,27,1,31,3,211,1,45,2
1,66,0,0,0,1,1,0,1,1,13,0,32,1,211,1,8,1
8,10,0,0,0,1,1,0,1,3,27,1,36,3,49,1,41,2
4,18,0,0,0,1,1,1,1,1,10,0,56,1,211,1,14,1
2,15,0,0,0,1,2,0,5,2,18,0,37,1,211,1,51,1
3,0,0,0,0,4,1,1,1,3,27,1,43,3,49,1,42,2
3,0,0,0,0,4,1,0,3,3,27,1,39,3,49,1,42,2
3,120,0,0,0,1,2,0,1,2,10,0,38,1,211,1,54,1
3,0,0,0,0,4,1,0,1,3,27,1,43,3,49,1,42,2
2,15,0,0,0,1,1,0,5,1,18,0,49,1,211,0,51,1
3,150,0,0,0,1,1,0,3,1,28,0,42,1,211,1,1,1
8,60,0,0,0,1,1,1,3,1,10,0,34,1,211,1,67,1
3,0,0,0,0,3,1,0,5,1,18,0,62,1,211,0,79,1
2,15,0,0,0,1,1,0,1,3,10,1,24,3,49,1,84,2
1,57,0,0,0,1,2,0,5,2,10,1,55,2,45,1,16,1
1,96,0,0,0,1,1,0,3,1,30,0,36,1,211,1,22,1
2,87,0,0,0,1,1,0,1,3,10,1,28,3,40,1,22,2
4,120,0,0,0,1,1,0,1,3,10,0,32,1,211,1,70,2
8,0,4,14,0,1,1,0,3,3,27,1,46,3,30,1,30,2
3,6,0,0,0,1,1,0,3,3,10,1,29,2,49,0,42,2
7,60,0,0,0,1,1,0,3,1,13,0,35,1,211,1,23,1
1,0,997,997,0,1,2,0,1,2,27,1,33,3,28,1,8,1
3,70,0,0,0,1,2,0,5,2,10,0,35,1,211,1,39,1
6,10,0,0,0,1,1,0,3,1,18,0,66,1,211,0,30,1
8,120,0,0,0,1,1,0,1,3,10,1,57,2,49,1,30,2
3,6,0,0,0,2,4,1,1,6,35,1,44,2,60,0,39,1
2,84,0,0,0,1,1,0,5,1,13,0,41,1,211,1,15,1
3,180,0,0,0,1,1,0,5,3,13,0,41,1,211,1,68,2
2,84,0,0,0,1,2,0,3,2,10,0,27,1,211,1,15,1
2,72,0,0,0,1,2,0,5,2,10,0,52,1,211,1,12,1
2,108,0,0,0,1,1,0,3,1,28,0,50,1,211,1,22,1
2,36,0,0,0,1,1,0,3,1,10,1,51,3,36,1,81,1
4,35,0,0,0,1,1,0,6,1,18,0,38,1,211,0,85,1
3,30,0,0,0,1,1,0,3,1,13,0,29,1,211,1,68,1
2,19,0,0,0,1,1,0,1,3,27,1,36,3,49,1,13,2
2,84,0,0,0,1,1,0,3,1,13,0,31,1,211,1,15,1
1,0,0,0,0,4,1,1,5,1,18,0,36,1,211,1,12,1
3,5,0,0,0,2,1,0,3,3,10,0,23,1,211,0,42,2
2,120,0,0,0,1,2,0,3,2,10,0,36,1,211,1,22,1
2,0,0,0,0,3,1,0,3,1,10,0,38,1,211,0,57,1
1,84,0,0,0,1,2,0,1,3,10,0,28,1,211,1,16,2
1,108,0,0,0,1,2,0,3,2,24,0,37,1,211,1,16,1
8,120,0,0,0,1,1,0,1,3,10,1,33,4,49,0,30,2
4,120,0,0,0,1,1,0,5,3,28,0,49,1,211,1,41,2
4,21,0,0,0,1,1,1,3,1,27,0,27,1,211,1,70,1
4,12,0,0,1,1,2,0,1,2,20,0,34,1,211,1,65,1
1,120,0,0,0,1,2,0,5,2,13,0,48,1,211,1,16,1
2,0,997,997,0,1,2,1,3,2,18,0,27,1,211,1,81,1
5,72,0,0,0,1,1,1,3,1,10,0,40,1,211,1,41,0
1,0,1,14,0,1,1,0,1,3,27,1,40,3,49,1,84,2
2,93,0,0,0,1,3,0,3,6,2,0,33,1,211,1,70,1
2,13,0,0,1,1,1,0,1,3,27,1,34,3,49,1,70,2
5,14,0,0,0,1,1,0,1,3,27,1,29,3,49,1,41,2
2,156,0,0,0,1,2,0,1,3,10,0,40,1,211,1,22,2
2,120,0,0,0,1,2,0,1,2,13,0,29,1,211,1,22,1
3,0,0,0,0,4,4,1,3,6,17,0,35,1,211,1,71,1
3,46,0,0,0,1,2,0,1,2,13,0,22,1,211,1,71,1
4,430,0,0,0,1,2,0,5,2,13,0,29,1,211,1,41,0
4,9,0,0,0,1,1,0,1,3,10,1,34,3,49,1,70,2
2,24,0,0,0,1,1,0,1,3,27,1,21,3,49,1,22,2
4,71,0,0,0,1,1,0,5,1,5,0,29,1,211,1,41,1
1,30,0,0,0,1,4,0,5,6,26,0,38,1,211,1,75,1
4,13,0,0,0,1,1,0,5,3,24,0,32,1,211,1,70,2
3,18,0,0,0,1,1,0,1,3,27,1,33,3,49,1,74,2
4,63,0,0,0,1,1,0,3,1,28,0,35,1,211,0,65,1
4,34,0,0,0,1,1,0,3,3,27,1,29,3,49,1,41,2
5,100,0,0,0,1,1,0,3,3,10,0,30,1,211,1,41,2
4,60,0,0,0,1,1,1,3,1,10,0,30,1,211,1,66,0
1,18,0,0,0,1,2,0,3,2,10,0,38,1,211,1,47,1
4,60,0,0,1,1,2,0,5,2,13,0,29,1,211,1,66,0
2,121,0,0,0,1,2,0,5,2,13,0,22,1,211,0,22,1
3,6,0,0,0,1,1,0,3,3,27,1,36,3,49,1,74,2
2,10,0,0,0,1,2,0,3,2,30,0,50,1,211,1,15,1
8,80,0,0,0,1,2,0,3,2,6,0,47,1,211,1,16,1
4,12,0,0,1,1,1,1,1,3,10,0,24,1,211,1,70,2
4,51,0,0,0,1,1,1,1,3,10,0,34,1,211,1,70,2
2,30,0,0,0,1,1,0,3,3,27,1,51,3,49,1,70,2
5,240,0,0,0,1,1,0,3,3,10,0,30,1,211,0,42,2
1,0,0,0,0,4,1,1,5,1,23,0,27,1,211,0,16,0
4,120,0,0,0,1,1,0,1,1,10,0,39,1,211,1,65,1
2,0,0,55,0,2,2,0,3,2,10,0,33,1,211,1,81,1
6,220,0,0,0,1,2,0,3,2,10,0,23,1,211,1,23,1
1,27,0,0,0,1,1,0,3,1,1,0,66,1,211,0,47,1
2,21,0,0,0,1,2,0,3,2,13,0,28,1,211,1,22,1
4,36,0,0,0,1,2,0,5,2,10,0,29,1,211,1,65,1
4,13,0,0,1,1,1,0,1,3,10,1,33,3,49,1,70,2
5,27,0,0,0,1,1,0,1,3,27,1,39,3,49,1,41,2
3,144,0,0,0,1,1,0,5,1,13,0,51,1,211,1,64,1
2,1,0,0,0,1,1,0,1,1,17,0,54,1,211,1,80,1
5,36,0,0,0,1,1,0,1,3,27,0,24,1,211,1,41,2
1,0,0,0,0,4,2,1,3,2,23,0,23,1,211,1,16,1
4,72,0,0,0,1,1,0,3,1,10,0,45,1,211,1,66,0
3,18,0,0,0,1,1,1,1,3,27,0,29,1,211,1,74,2
8,24,0,0,0,1,1,0,3,3,27,0,31,1,211,1,41,2
6,0,997,997,0,1,2,0,5,2,35,0,45,1,211,1,23,1
3,18,0,0,0,1,1,0,5,3,24,0,49,1,211,1,74,2
1,0,997,997,0,1,1,0,1,1,11,0,25,1,211,0,45,1
2,0,997,997,0,1,1,0,3,1,11,0,22,1,211,1,45,1
4,3,0,0,0,1,2,1,3,2,17,0,27,1,211,1,41,1
3,70,0,0,0,1,2,0,1,3,10,0,44,1,211,1,4,2
1,24,0,0,0,1,1,1,5,1,10,0,22,1,211,0,45,1
3,0,10,17,0,1,1,0,5,3,10,0,27,1,211,1,74,2
1,0,997,997,0,2,2,0,5,2,18,0,42,1,211,1,8,1
1,84,0,0,0,1,1,0,1,3,18,0,32,1,211,1,8,2
3,27,0,0,0,1,1,0,1,3,27,0,26,1,211,1,74,2
8,41,0,0,0,1,1,0,1,3,27,1,39,3,32,1,41,2
5,30,0,0,0,1,1,0,1,3,27,1,47,3,49,1,41,2
3,15,0,0,0,1,1,0,1,3,27,1,35,3,49,1,74,2
3,48,0,0,0,1,2,0,5,2,10,0,36,1,211,1,74,1
1,0,0,0,0,4,1,0,6,1,30,0,47,1,211,0,56,1
3,0,0,0,0,3,1,1,5,3,27,0,22,1,211,0,74,2
3,33,0,0,0,1,1,0,1,3,10,0,47,1,211,1,74,2
3,37,0,0,0,1,1,0,1,3,27,1,56,3,49,1,74,2
3,0,0,0,0,4,1,1,1,3,27,0,35,1,211,1,74,2
1,21,0,0,0,1,2,0,1,2,10,0,53,1,211,1,8,1
3,48,0,0,0,1,1,0,1,1,13,0,36,1,211,1,95,1
1,0,15,7,0,1,1,0,5,3,10,0,40,1,211,1,8,2
1,0,26,24,3,1,2,0,3,2,10,0,60,1,211,1,8,1
1,6,0,0,0,1,1,1,6,1,18,0,39,1,211,1,52,1
2,36,0,0,0,1,1,0,3,1,24,0,30,1,211,1,13,1
2,36,0,0,0,1,1,0,1,1,11,0,33,1,211,1,72,1
3,300,0,0,0,1,2,0,3,2,10,0,49,1,211,1,29,1
2,24,0,0,0,1,4,1,3,6,10,0,41,1,211,0,72,1
2,10,0,0,0,1,1,0,5,3,10,0,22,1,211,0,42,2
3,120,0,0,0,1,1,0,3,1,4,0,68,1,211,1,29,1
2,0,997,997,0,2,2,1,5,2,18,0,32,1,211,0,81,0
1,30,0,0,0,1,2,0,3,2,18,0,33,1,211,1,7,1
3,18,0,0,0,1,1,0,6,1,18,0,39,1,211,1,74,1
2,91,0,0,0,1,1,0,3,1,13,0,31,1,211,1,81,1
1,48,0,0,0,1,1,1,1,3,10,1,28,2,30,1,8,2
3,24,0,0,0,1,2,0,3,2,6,0,29,1,211,1,74,1
1,0,0,73,0,1,1,0,1,3,27,1,36,3,49,1,84,2
2,7,0,0,0,1,1,0,1,3,27,1,35,3,49,1,70,2
8,87,0,0,0,1,2,0,1,3,10,1,40,2,31,0,30,2
1,20,0,0,0,1,1,0,3,3,28,1,36,3,49,0,7,2
1,240,0,0,0,1,1,0,5,1,32,1,41,3,36,1,8,1
3,4,0,0,0,1,1,0,1,3,27,1,24,3,49,1,74,2
6,0,0,0,0,4,1,1,6,1,30,0,64,1,211,0,83,1
6,87,0,0,0,1,1,0,3,3,10,1,40,3,49,1,83,2
1,0,0,0,25,1,1,0,1,3,27,1,33,3,49,1,84,2
1,4,0,0,4,1,1,0,5,3,27,1,25,2,49,1,84,2
2,0,0,0,29,1,1,0,3,3,27,1,27,3,32,1,84,2
4,22,0,0,0,1,1,1,5,1,10,0,37,1,211,1,65,1
4,48,0,0,0,1,2,0,1,2,10,0,34,1,211,1,65,1
1,360,0,0,0,1,1,0,3,1,28,0,35,1,211,1,46,1
6,0,0,26,0,1,1,0,1,3,27,1,45,3,49,1,84,2
3,60,0,0,0,1,2,0,5,2,10,0,26,1,211,1,54,1
5,0,0,0,0,4,1,0,5,1,35,0,49,1,211,0,69,1
8,120,0,0,0,1,1,0,3,3,28,1,35,2,49,1,67,2
4,60,0,0,0,1,2,0,1,2,13,0,37,1,211,1,65,1
8,0,997,997,0,1,3,0,1,6,5,0,35,1,211,1,67,1
4,52,0,0,0,1,2,0,1,2,13,0,24,1,211,1,65,1
1,0,0,0,22,1,1,0,1,3,27,1,25,3,49,1,84,2
3,65,0,0,0,1,1,0,1,1,10,0,41,1,211,1,49,1
2,15,0,0,0,1,1,0,1,3,27,1,36,3,49,1,70,2
2,46,0,0,0,1,2,0,5,2,10,0,38,1,211,1,24,1
0,0,0,0,0,3,2,1,5,2,18,0,60,1,211,1,73,1
2,6,0,0,0,2,1,0,1,1,13,0,20,1,211,1,24,1
3,57,0,0,0,1,1,0,3,1,10,0,43,1,211,1,49,1
1,0,0,0,0,4,1,1,5,1,18,0,50,1,211,0,1,1
2,4,0,0,0,1,1,0,1,3,29,0,42,1,211,1,24,2
1,120,0,0,0,1,1,0,5,1,4,0,31,1,211,1,7,1
1,0,0,21,0,1,1,0,1,3,27,1,20,3,49,1,84,2
9,9,0,0,5,1,1,0,3,1,10,0,61,1,211,1,77,1
2,4,0,0,0,1,8,0,5,3,29,1,30,4,211,1,24,2
1,46,0,0,0,1,1,0,5,1,30,0,29,1,211,1,28,1
2,46,0,0,0,1,1,0,1,3,10,0,39,1,211,1,73,2
2,5,0,0,0,1,1,0,1,3,27,1,45,2,49,1,70,2
2,16,0,0,0,1,1,0,1,3,10,1,35,3,49,1,70,2
2,0,0,0,0,4,2,1,1,2,10,0,46,1,211,1,13,1
5,36,0,0,0,1,3,0,1,6,4,0,31,1,211,1,69,1
1,0,997,997,0,1,1,0,5,1,10,0,40,1,211,1,90,1
1,168,0,0,0,1,2,0,1,2,10,0,20,1,211,1,62,1
3,156,0,0,0,1,1,0,6,1,18,0,46,1,211,1,95,1
2,41,0,0,0,1,1,0,3,3,10,0,32,1,211,1,73,2
3,110,0,0,0,1,1,0,1,1,10,0,30,1,211,1,49,1
2,42,0,0,0,1,1,0,1,3,27,1,37,3,49,1,70,2
2,84,0,0,0,1,1,0,6,1,18,0,67,1,211,0,73,1
2,60,0,0,0,1,1,0,1,3,10,0,34,1,211,1,73,2
2,0,997,997,0,2,1,0,5,1,28,0,45,1,211,0,89,1
2,21,0,0,0,1,1,0,3,3,10,1,54,3,49,1,70,2
6,12,0,0,1,1,2,0,5,2,13,0,51,1,211,1,83,1
2,30,0,0,0,1,1,1,1,3,10,1,22,3,49,0,70,2
3,70,0,0,0,1,1,0,5,1,18,0,36,1,211,1,68,1
3,14,0,0,0,1,3,0,1,6,5,0,42,1,211,1,68,1
8,192,0,0,0,1,2,0,1,2,4,0,40,1,211,1,30,1
3,6,0,0,0,2,1,0,5,3,10,0,56,1,211,1,68,2
5,15,0,0,0,1,3,0,1,6,17,0,32,1,211,1,87,1
1,52,0,0,0,1,1,0,3,1,13,0,40,1,211,1,49,1
2,84,0,0,0,1,1,1,5,1,10,0,34,1,211,1,15,1
4,0,0,0,0,4,1,1,5,1,20,0,30,1,211,1,66,0
3,57,0,0,0,1,2,0,1,2,13,0,39,1,211,1,49,1
4,48,0,0,0,1,1,0,1,3,10,1,29,4,49,1,70,2
3,24,0,0,0,1,3,0,5,6,10,0,42,1,211,1,68,1
2,0,6,9,0,1,1,0,1,3,27,1,24,3,49,1,70,2
2,0,0,0,0,4,1,0,5,1,22,0,71,1,211,1,24,1
1,144,0,0,0,1,2,0,1,2,24,0,47,1,211,1,16,1
1,102,0,0,0,1,2,0,3,2,18,0,24,1,211,1,16,1
2,78,0,0,0,1,1,0,3,3,10,0,31,1,211,1,70,2
1,10,0,0,0,1,1,1,3,1,18,0,49,1,211,1,62,1
2,0,997,997,0,1,8,0,1,1,27,1,21,3,37,1,24,0
8,0,0,0,0,4,1,0,3,1,17,0,54,1,211,1,67,1
